"meta_id","post_id","meta_key","meta_value"
"13779","6240","_wp_page_template","default"
"13780","6240","_elementor_edit_mode","builder"
"13781","6240","_elementor_template_type","wp-page"
"13782","6240","_elementor_version","3.33.1"
"13783","6240","_elementor_data","[{""id"":""4bd147f2"",""elType"":""container"",""settings"":[],""elements"":[{""id"":""51214714"",""elType"":""widget"",""settings"":{""editor"":""<p>[vc_row full_width=\""stretch_row\"" gap=\""30\"" parallax=\""content-moving\"" parallax_image=\""362\"" css=\"".vc_custom_1488786687816{border-bottom-width: 1px !important;background-color: #f2f4f4 !important;border-bottom-color: #e1e2e2 !important;border-bottom-style: solid !important;border-radius: 1px !important;}\""][vc_column width=\""1\/3\""][vc_column_text css_animation=\""bounceInUp\""]<\/p><h4 style=\""text-align: center;\"">ADDRESS<\/h4><p style=\""text-align: center;\"">Vista Neotech Private Limited<\/p><p style=\""text-align: center;\"">Corporate Office: 517, Jaina Tower 1, Janak Puri, District Centre<br \/>New Delhi -110058 (India).<\/p><p style=\""text-align: center;\"">Registered Address: B-2\/272,273 First Floor Sector-6 Rohini<br \/>New Delhi -110085 (India).<\/p><p>[\/vc_column_text][\/vc_column][vc_column width=\""1\/3\""][vc_column_text css_animation=\""bounceInUp\""]<\/p><h4 style=\""text-align: center;\"">SERVICE<\/h4><p style=\""text-align: center;\"">Email:<a href=\""mailto:info@vistaneotech.com\"">info@vistaneotech.com<\/a><\/p><p style=\""text-align: center;\"">Mobile No. : <a href=\""tel:+91 9811190082\"">+91 9811190082<\/a><\/p><p style=\""text-align: center;\"">WhatsApp:<a href=\""https:\/\/api.whatsapp.com\/send\/?phone=919811190082&amp;text=Hi&amp;Vista&amp;type=phone_number&amp;app_absent=0\"">+91 9811190082<\/a><\/p><p>[\/vc_column_text][\/vc_column][vc_column width=\""1\/3\""][vc_column_text css_animation=\""bounceInUp\""]<\/p><h4 style=\""text-align: center;\"">ENQUIRIES<\/h4><p style=\""text-align: center;\"">Email: <a href=\""mailto:info@vistaneotech.com\"">info@vistaneotech.com<\/a><\/p><p style=\""text-align: center;\"">Mobile No. : <a href=\""tel:+91 9811190082\"">+91 9811190082<\/a><\/p><p style=\""text-align: center;\"">WhatsApp: <a href=\""https:\/\/api.whatsapp.com\/send\/?phone=919811190082text=Hi&amp;type=phone_number&amp;app_absent=0\"">+91 9811190082<\/a><\/p><p>[\/vc_column_text][\/vc_column][\/vc_row][vc_row css=\"".vc_custom_1488786592973{padding-top: 70px !important;padding-bottom: 70px !important;}\""][vc_column width=\""1\/3\""][vc_column_text css=\"".vc_custom_1488784660480{margin-bottom: 0px !important;}\""]<\/p><h2>GET IN TOUCH<\/h2><p>[\/vc_column_text][vc_separator color=\""custom\"" align=\""align_left\"" el_width=\""40\"" accent_color=\""#bbc8d5\""][vc_column_text]<strong>Vista Neotech Pvt. Ltd.\u00a0 \u2013 Empowering Growth.<\/strong><br \/><em>Affordable MLM Software Solutions for Every Business Vision.<\/em>[\/vc_column_text][\/vc_column][vc_column width=\""2\/3\""][vc_column_text]<\/p><p><style>\n.caldera-grid .btn-default{<br \/>background-color:#f00 !important;<\/p>\n<p>}<br \/><\/style><\/p><p>[contact-form-7 id=\""9a00a68\"" title=\""Contact form 1\""][\/vc_column_text][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row_content_no_spaces\""][vc_column][vc_gmaps link=\""#E-8_JTNDaWZyYW1lJTIwc3JjJTNEJTIyaHR0cHMlM0ElMkYlMkZ3d3cuZ29vZ2xlLmNvbSUyRm1hcHMlMkZlbWJlZCUzRnBiJTNEJTIxMW0xNCUyMTFtOCUyMTFtMyUyMTFkMTM5OTcuMDY1MTQzNzA4Mzc4JTIxMmQ3Ny4xMTMxNSUyMTNkMjguNzExNTg3JTIxM20yJTIxMWkxMDI0JTIxMmk3NjglMjE0ZjEzLjElMjEzbTMlMjExbTIlMjExczB4MCUyNTNBMHgzMjkxMGM0ZDVkZDZhNjc3JTIxMnNWaXN0YSUyQk5lb3RlY2glMkJQcml2YXRlJTJCTGltaXRlZCUyMTVlMCUyMTNtMiUyMTFzZW4lMjEyc2luJTIxNHYxNTAyNTE3NTY4MDg0JTIyJTIwd2lkdGglM0QlMjI2MDAlMjIlMjBoZWlnaHQlM0QlMjI0NTAlMjIlMjBmcmFtZWJvcmRlciUzRCUyMjAlMjIlMjBzdHlsZSUzRCUyMmJvcmRlciUzQTAlMjIlMjBhbGxvd2Z1bGxzY3JlZW4lM0UlM0MlMkZpZnJhbWUlM0U=\"" css=\"".vc_custom_1502517736793{margin-bottom: 0px !important;}\""][\/vc_column][\/vc_row]<\/p>""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":false}]"
"13787","1370","_elementor_controls_usage","a:2:{s:11:""text-editor"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:0;s:8:""controls"";a:1:{s:7:""content"";a:1:{s:14:""section_editor"";a:1:{s:6:""editor"";i:1;}}}}s:9:""container"";a:3:{s:5:""count"";i:1;s:15:""control_percent"";i:0;s:8:""controls"";a:0:{}}}"
"13813","6245","footnotes",
"13814","6245","_wp_page_template","default"
"13815","6245","_elementor_edit_mode","builder"
"13816","6245","_elementor_template_type","wp-page"
"13817","6245","_elementor_version","3.33.1"
"13819","6246","footnotes",
"13820","6246","_wp_page_template","default"
"13821","6246","_elementor_edit_mode","builder"
"13822","6246","_elementor_template_type","wp-page"
"13823","6246","_elementor_version","3.33.1"
"13825","367","_elementor_data","[{""id"":""5c0e27e9"",""elType"":""container"",""settings"":[],""elements"":[{""id"":""4d0ce64c"",""elType"":""widget"",""settings"":{""editor"":""<p>[vc_row][vc_column][vc_column_text]<\/p>\r\n<p><!-- wp:html -->[\/vc_column_text][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row\"" css=\"".vc_custom_1488270688630{padding-top: 90px !important;padding-bottom: 20px !important;}\""][vc_column width=\""1\/3\""][vc_column_text]<\/p>\r\n<center><br \/><img class=\""img-responsive\"" src=\""https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/04\/about-us-vista-neotech-e1555076010388.jpg\"" alt=\""about-us\"" width=\""auto\"" height=\""auto\"" \/><\/center>\r\n<h1 style=\""text-align: center; font-size: 20px; line-height: 1; font-weight: bold;\"">EXPERTS OF MLM CONSULTANCY &amp; MLM SOFTWARE DEVELOPMENT<\/h1>\r\n<p>[\/vc_column_text][\/vc_column][vc_column width=\""2\/3\""][vc_column_text]<\/p>\r\n<p>[tc_text_style size=\""24px\"" line_height=\""38px\"" color=\""#333b59\"" font_weight=\""300\"" letter_spacing=\""\""]<\/p>\r\n<p>MLM Software Developers, Direct Selling consultant and all related services at Vista Neotech. A focused direct selling consulting company that gives you top and affordable services; we are the creators of the global introduction scenario, top direct selling consultants, the artisans for websites and direct selling software developers in India.<\/p>\r\n<p>We are the pioneers of the MLM consultancy since 2001; we have been consistently delivering the best in Direct Selling business services through our experienced team of mlm experts<\/p>\r\n<p>To explore all new opportunities and to promote your services or products on the internet the most economical way to fly high with no boundaries, complete solution for your all MLM consultancy and direct selling related services, web portal development and SEO friendly web design services with just a press of a key.<\/p>\r\n<p>Our code to perfection is that we serve in the following custom. To get the most desired results, within the shortest period.<\/p>\r\n<ul>\r\n<li>Reliability &amp; Relevance<\/li>\r\n<li>Keyword-specification<\/li>\r\n<li>Quality and Crisp content<\/li>\r\n<li>Creative and Innovative creations<\/li>\r\n<li>Customisation as per clients distinct requirements.<\/li>\r\n<\/ul>\r\n<p>[\/tc_text_style]<\/p>\r\n<p>[\/vc_column_text][\/vc_column][\/vc_row][vc_row css=\"".vc_custom_1488270740555{padding-bottom: 80px !important;}\""][vc_column width=\""1\/4\""][tc_image_feature heading=\""Vision\"" image=\""2743\"" heading_color=\""#08349b\""] Our vision is driven by our customer's aspirations, and we drive them to the completion with all our dedication, efforts. We experiment in every avenue of professionalism and perfectionism in all our services. [\/tc_image_feature][\/vc_column][vc_column width=\""1\/4\""][tc_image_feature heading=\""Partnership\"" image=\""2748\"" heading_color=\""#08349b\""] \u201cJust having satisfied customers isn\u2019t good enough anymore. If you want a booming business, you have to create a frenzied partnership, and our partners are our chattels.\""[\/tc_image_feature][\/vc_column][vc_column width=\""1\/4\""][tc_image_feature heading=\""Productivity\"" image=\""2750\"" heading_color=\""#08349b\""] Our productivity mantra is to deliver more than expected!<br \/>Productivity is NEVER an accident; it\u2019s the result of a commitment to excellence, intelligent planning &amp; focused effort.\u201d [\/tc_image_feature][\/vc_column][vc_column width=\""1\/4\""][tc_image_feature heading=\""Service\"" image=\""2754\"" heading_color=\""#08349b\""] For us, Customer service is not a department. It is the entire company. \u201cExcellent customer service is the number one job in any company! It is the personality of the company, and the reason for customers to come back. \u201d [\/tc_image_feature][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row\"" parallax=\""content-moving\"" parallax_image=\""365\"" css=\"".vc_custom_1488813060320{padding-top: 60px !important;padding-bottom: 90px !important;background-color: #f2f4f4 !important;}\""][vc_column][vc_column_text el_class=\""text-center\"" css=\"".vc_custom_1488261916244{margin-bottom: 0px !important;}\""]<\/p>\r\n<h2>LEGAL DOCUMENTS<\/h2>\r\n<p>[\/vc_column_text][vc_separator color=\""custom\"" el_width=\""20\"" accent_color=\""#bbc8d5\""][vc_column_text el_class=\""text-center\""][tc_text_style size=\""20px\"" line_height=\""28px\"" color=\""\"" font_weight=\""500\"" letter_spacing=\""\""]<\/p>\r\n<p>[\/tc_text_style][\/vc_column_text][tc_team_two_col image_type=\""tc-member-image-circle\"" social_hover=\""tc-social-circle\"" box=\""yes\"" limit=\""1\"" portfolio_type=\""without_filter\"" tax=\""board-of-directors\"" carousel=\""yes\"" id=\""1\""][vc_row_inner][vc_column_inner][vc_column_text]<\/p>\r\n<div class=\""\"">\r\n<div class=\""row\"">\r\n<div class=\""col-md-3\""><img class=\""img-responsive\"" src=\""https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/02\/vista-pan-1-e1550561276317.png\"" \/><\/div>\r\n<div class=\""col-md-3\""><img class=\""img-responsive\"" src=\""https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/02\/vista-2-e1550561789985.png\"" \/><\/div>\r\n<div class=\""col-md-3\""><img class=\""img-responsive\"" src=\""https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/02\/vista-3-e1550561894614.png\"" \/><\/div>\r\n<div class=\""col-md-3\""><img class=\""img-responsive\"" src=\""https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/02\/vista-udyog-aadhar-e1550563041380.png\"" \/><\/div>\r\n<\/div>\r\n<\/div>\r\n<p>[\/vc_column_text][\/vc_column_inner][\/vc_row_inner][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row\"" css=\"".vc_custom_1488960630492{padding-top: 60px !important;padding-bottom: 80px !important;}\""][vc_column][vc_column_text css=\"".vc_custom_1488360206009{margin-bottom: 0px !important;}\"" el_class=\""text-center\""]<\/p>\r\n<h2>THE WORKFLOW<\/h2>\r\n<p>[\/vc_column_text][vc_separator color=\""custom\"" el_width=\""20\"" accent_color=\""#bbc8d5\""][vc_column_text el_class=\""text-center\"" css=\"".vc_custom_1488911111189{margin-bottom: 40px !important;}\""][tc_text_style size=\""20px\"" line_height=\""28px\"" color=\""\"" font_weight=\""500\"" letter_spacing=\""\"" ][\/tc_text_style][\/vc_column_text][tc_process_wrapper process_columns=\""process-grid-3col\""][tc_process_item heading=\""1. RESEARCH\"" sub_heading=\""Investigate systematically\"" icon_name=\""fontawesome\"" icon_fontawesome=\""icon-search2\"" icon_color=\""#08349b\"" heading_color=\""#333b59\"" sub_heading_color=\""#01d193\""] Research is essential for any business to survive.<br \/>For staying competitive in the market the top priority is research, to contribute to a business with an outlet to accurately target its customers.<br \/>[\/tc_process_item][tc_process_item heading=\""2. IDEA\"" sub_heading=\""Course of action\"" icon_name=\""fontawesome\"" icon_fontawesome=\""icon-lightbulb\"" icon_color=\""#08349b\"" heading_color=\""#333b59\"" sub_heading_color=\""#01d193\""] Ideas that, if transformed into innovative products or services, aligned with your organisational goals, increase revenue and keeps competition at bay. [\/tc_process_item][tc_process_item heading=\""3. DESIGN\"" sub_heading=\""Functional drawing of a plan\"" icon_name=\""fontawesome\"" icon_fontawesome=\""icon-tools\"" icon_color=\""#08349b\"" heading_color=\""#333b59\"" sub_heading_color=\""#01d193\""] \u201cDesign is not just what it looks like and feels like. A Design is how it works.\u201d our creative team makes it turn to reality, which is simple yet significant. [\/tc_process_item][\/tc_process_wrapper][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row_content_no_spaces\"" equal_height=\""yes\"" content_placement=\""middle\"" parallax=\""content-moving\"" parallax_image=\""65\""][vc_column text_color=\""alt_typo\"" offset=\""vc_col-lg-6 vc_col-md-12 vc_col-xs-12\"" css=\"".vc_custom_1489573261230{padding-top: 90px !important;padding-right: 10% !important;padding-bottom: 90px !important;padding-left: 10% !important;background-color: #01d193 !important;}\""][vc_column_text css=\"".vc_custom_1549024916600{margin-bottom: 0px !important;}\""]<\/p>\r\n<h2>OUR MISSION<\/h2>\r\n<p>[\/vc_column_text][vc_separator color=\""custom\"" align=\""align_left\"" el_width=\""40\"" accent_color=\""rgba(255,255,255,0.3)\""][vc_column_text][tc_text_style size=\""20px\"" line_height=\""28px\"" color=\""\"" font_weight=\""500\"" letter_spacing=\""\""]Vista Neotech, a web designing and development platform in pursuit of excellence.<\/p>\r\n<p>[\/tc_text_style][\/vc_column_text][vc_column_text css=\"".vc_custom_1549025251564{margin-bottom: 20px !important;}\""]Our mission is to help global structures master technology challenges of Digital Transformation with the focus on new and rising technologies, which we understand should make a concrete impact on each section of our lives, delivering them simpler, smarter opening and new promising horizons.[\/vc_column_text][tc_button text=\""OUR SERVICES\"" color=\""white\"" icon_name=\""fontawesome\"" icon_fontawesome=\""icon-chevron-right\"" icon_position=\""icon-right\""][\/vc_column][vc_column offset=\""vc_col-lg-6 vc_col-md-12 vc_col-xs-12\"" css=\"".vc_custom_1502695634035{background-image: url(https:\/\/www.vistaneotech.com\/wp-content\/uploads\/revslider\/app-presentation\/master-slidebg-img2.jpg?id=2470) !important;background-position: center !important;background-repeat: no-repeat !important;background-size: cover !important;}\""][vc_empty_space height=\""400px\""][\/vc_column][\/vc_row][vc_row][vc_column width=\""1\/4\""][tc_icon_counter_var number=\""2001\"" number_color=\""#ffffff\"" bgcolor=\""#08349b\"" heading=\""Born In\"" heading_color=\""#333b59\""][vc_column_text]<\/p>\r\n<h4>Established Vista Neotech<\/h4>\r\n<p>As Software developers and web designers, we were born in 2001 a proprietorship firm. Leaving no stone unturned to become top-most web designing services, MLM Software developers and MLM consultants. [\/vc_column_text][\/vc_column][vc_column width=\""1\/4\""][vc_column_text]<\/p>\r\n<h4>Established Vista Neotech<\/h4>\r\n<p>We came so far to serve this Information technology industry with the highly responsible and committed approach with excellent client management and transformation skills mandate for Digital Marketing Strategy.[\/vc_column_text][tc_icon_counter_var number=\""2008\"" number_color=\""#ffffff\"" bgcolor=\""#01d193\"" heading=\""Global Inception\"" heading_color=\""#333b59\""][\/vc_column][vc_column width=\""1\/4\""][tc_icon_counter_var number=\""2011\"" number_color=\""#ffffff\"" bgcolor=\""#08349b\"" heading=\""Private Limited\"" heading_color=\""#333b59\""][vc_column_text]<\/p>\r\n<h4>Private Limited\u00a0 Entity<\/h4>\r\n<p>2011 We got eminent as a software development company and became a Private Limited entity.<br \/>\""VISTA NEOTECH PVT LTD. \"" and a new tour with bigger goals to achieve started.<\/p>\r\n<p>[\/vc_column_text][\/vc_column][vc_column width=\""1\/4\""][vc_column_text]<\/p>\r\n<h4>MLM Consultants Delhi NCR<\/h4>\r\n<p>Best MLM software provider and top web designing services in Delhi from the last eighteen years. Web Designing and development of websites that make a mark on Google, Bing and Yahoo to boost your sales.<\/p>\r\n<p>[\/vc_column_text][tc_icon_counter_var number=\""2019\"" number_color=\""#ffffff\"" bgcolor=\""#01d193\"" heading=\""Goals Unlimited\"" heading_color=\""#333b59\""][\/vc_column][\/vc_row][vc_row full_width=\""stretch_row_content_no_spaces\"" equal_height=\""yes\"" content_placement=\""middle\""][vc_column css=\"".vc_custom_1550211549326{background-image: url(https:\/\/www.vistaneotech.com\/wp-content\/uploads\/2019\/02\/about-us-banner-e1550211506866.png?id=2832) !important;background-position: center !important;background-repeat: no-repeat !important;background-size: cover !important;}\"" offset=\""vc_col-lg-4\""][vc_empty_space height=\""200px\""][\/vc_column][vc_column css=\"".vc_custom_1489596097641{padding-top: 50px !important;padding-right: 5% !important;padding-bottom: 50px !important;padding-left: 5% !important;background-color: #bbc8d5 !important;}\"" offset=\""vc_col-lg-8\""][tc_cta_box heading=\""WE\u2019RE FREE TO DISCUSS, LET\u2019S START WITH JUST A HELLO.\"" style=\""\"" heading_size=\""28px\"" button_content=\""START A PROJECT\"" color=\""white\"" icon_name=\""fontawesome\"" icon_fontawesome=\""icon-chevron-right\"" icon_position=\""icon-right\"" url=\""https:\/\/www.vistaneotech.com\/start-your-project-with-us\/\""]<span class=\""tc-text-style\"">Adapting to your needs we build applications from scratch covering the full development process and then substantial updates.<\/span><\/p>\r\n<p>[\/tc_cta_box][\/vc_column][\/vc_row][vc_row][vc_column][vc_column_text]<\/p>\r\n<!-- \/wp:html -->\r\n<p><!-- wp:shortcode \/-->[\/vc_column_text][\/vc_column][\/vc_row]<\/p>""},""elements"":[],""widgetType"":""text-editor""}],""isInner"":false},{""id"":""b3ba3b9"",""elType"":""container"",""settings"":[],""elements"":[{""id"":""dd20b7f"",""elType"":""widget"",""settings"":{""shortcode"":""[poptin-form 693d152ee40de]""},""elements"":[],""widgetType"":""shortcode""}],""isInner"":false}]"
"13827","6247","footnotes",
"13828","6247","_wp_page_template","default"
"13829","6247","_elementor_edit_mode","builder"
"13830","6247","_elementor_template_type","wp-page"
"13831","6247","_elementor_version","3.33.1"
